municipio_codigo,municipio,dane_codigo,eleccion,corporacion,vuelta,circunscripcion,unidad,votos,votos_candidatos,blancos,validos,pct_validos
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,862,5049,64.0,5113.0,16.858986896147076
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,751,5049,64.0,5113.0,14.688050068452963
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,20,5049,64.0,5113.0,0.3911597887737141
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",2,5049,64.0,5113.0,0.03911597887737141
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,689,5049,64.0,5113.0,13.47545472325445
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,116,5049,64.0,5113.0,2.2687267748875417
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,94,5049,64.0,5113.0,1.8384510072364562
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,430,5049,64.0,5113.0,8.409935458634852
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,447,5049,64.0,5113.0,8.74242127909251
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1461,5049,64.0,5113.0,28.57422256991981
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,13,5049,64.0,5113.0,0.2542538627029141
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,6,5049,64.0,5113.0,0.11734793663211421
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",1,1,0.0,1.0,100.0
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,1,24,19.0,43.0,2.3255813953488373
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,6,24,19.0,43.0,13.953488372093023
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,2,24,19.0,43.0,4.651162790697675
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,4,24,19.0,43.0,9.30232558139535
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO KUSUTOMA - GENDE COKUMALU,1,24,19.0,43.0,2.3255813953488373
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,6,24,19.0,43.0,13.953488372093023
073,LA VICTORIA,76403,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,4,24,19.0,43.0,9.30232558139535
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,108,5060,101.0,5161.0,2.0926177097461736
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,179,5060,101.0,5161.0,3.468320093005232
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,839,5060,101.0,5161.0,16.256539430342958
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,10,5060,101.0,5161.0,0.1937608990505716
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,1,5060,101.0,5161.0,0.019376089905057157
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,CREEMOS,7,5060,101.0,5161.0,0.13563262933540013
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,18,5060,101.0,5161.0,0.34876961829102887
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,2,5060,101.0,5161.0,0.038752179810114314
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,115,5060,101.0,5161.0,2.228250339081573
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,740,5060,101.0,5161.0,14.338306529742297
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,522,5060,101.0,5161.0,10.114318930439838
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,420,5060,101.0,5161.0,8.137957760124007
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1554,5060,101.0,5161.0,30.110443712458824
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,539,5060,101.0,5161.0,10.443712458825809
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,4,5060,101.0,5161.0,0.07750435962022863
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,0,PATRIOTAS,2,5060,101.0,5161.0,0.038752179810114314
073,LA VICTORIA,76403,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",2,2,2.0,4.0,50.0
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,3343,6006,130.0,6136.0,54.48174706649282
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,34,6006,130.0,6136.0,0.5541069100391135
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,1,6006,130.0,6136.0,0.016297262059973925
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,1826,6006,130.0,6136.0,29.758800521512384
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,8,6006,130.0,6136.0,0.1303780964797914
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,550,6006,130.0,6136.0,8.963494132985659
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,99,6006,130.0,6136.0,1.6134289439374185
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,8,6006,130.0,6136.0,0.1303780964797914
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,122,6006,130.0,6136.0,1.9882659713168187
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,6,6006,130.0,6136.0,0.09778357235984356
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,9,6006,130.0,6136.0,0.14667535853976532
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,4258,6510,90.0,6600.0,64.51515151515152
073,LA VICTORIA,76403,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,2252,6510,90.0,6600.0,34.12121212121212
076,OBANDO,76497,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",54,629,0.0,629.0,8.585055643879173
076,OBANDO,76497,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,71,629,0.0,629.0,11.287758346581876
076,OBANDO,76497,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,504,629,0.0,629.0,80.12718600953896
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,170,4822,71.0,4893.0,3.4743511138360925
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,6,4822,71.0,4893.0,0.1226241569589209
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,553,4822,71.0,4893.0,11.301859799713878
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,270,4822,71.0,4893.0,5.518087063151441
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,16,4822,71.0,4893.0,0.32699775189045577
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",4,4822,71.0,4893.0,0.08174943797261394
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1112,4822,71.0,4893.0,22.726343756386676
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,37,4822,71.0,4893.0,0.756182301246679
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,467,4822,71.0,4893.0,9.544246883302678
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,234,4822,71.0,4893.0,4.782342121397916
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,79,4822,71.0,4893.0,1.6145513999591254
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1866,4822,71.0,4893.0,38.136112814224404
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,5,4822,71.0,4893.0,0.10218679746576743
076,OBANDO,76497,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,3,4822,71.0,4893.0,0.06131207847946045
076,OBANDO,76497,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",29,30,0.0,30.0,96.66666666666667
076,OBANDO,76497,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,1,30,0.0,30.0,3.3333333333333335
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,ASOCIACIÓN ÉTNICA MUNDO DIVERSO INTERCULTURAL,1,259,6.0,265.0,0.37735849056603776
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,ASOCONEG,2,259,6.0,265.0,0.7547169811320755
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,1,259,6.0,265.0,0.37735849056603776
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,COMUNIDAD AFROCOLOMBIANA DE LA SIERRA NEVADA,1,259,6.0,265.0,0.37735849056603776
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,221,259,6.0,265.0,83.39622641509435
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""",3,259,6.0,265.0,1.1320754716981132
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE TRUANDO - LA TERESITA ""COCOTRUMETE""",1,259,6.0,265.0,0.37735849056603776
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,11,259,6.0,265.0,4.150943396226415
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO INTEGRAL DE LLORÓ ""COCOILLO""",1,259,6.0,265.0,0.37735849056603776
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,9,259,6.0,265.0,3.3962264150943398
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,2,259,6.0,265.0,0.7547169811320755
076,OBANDO,76497,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",6,259,6.0,265.0,2.2641509433962264
076,OBANDO,76497,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,149,5135,71.0,5206.0,2.8620822128313486
076,OBANDO,76497,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,282,5135,71.0,5206.0,5.416826738378794
076,OBANDO,76497,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,352,5135,71.0,5206.0,6.76142912024587
076,OBANDO,76497,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,14,5135,71.0,5206.0,0.2689204763734153
076,OBANDO,76497,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,3,5135,71.0,5206.0,0.057625816365731844
076,OBANDO,76497,Congreso 2026,Senado,NA,0,CREEMOS,5,5135,71.0,5206.0,0.09604302727621974
076,OBANDO,76497,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,27,5135,71.0,5206.0,0.5186323472915867
076,OBANDO,76497,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,7,5135,71.0,5206.0,0.13446023818670766
076,OBANDO,76497,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,73,5135,71.0,5206.0,1.4022281982328082
076,OBANDO,76497,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,1165,5135,71.0,5206.0,22.378025355359203
076,OBANDO,76497,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,242,5135,71.0,5206.0,4.648482520169036
076,OBANDO,76497,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,56,5135,71.0,5206.0,1.0756819054936613
076,OBANDO,76497,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2141,5135,71.0,5206.0,41.1256242796773
076,OBANDO,76497,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,609,5135,71.0,5206.0,11.698040722243565
076,OBANDO,76497,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,10,5135,71.0,5206.0,0.1920860545524395
076,OBANDO,76497,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",33,33,1.0,34.0,97.05882352941177
076,OBANDO,76497,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,1783,5182,79.0,5261.0,33.8908952670595
076,OBANDO,76497,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,18,5182,79.0,5261.0,0.3421402775137806
076,OBANDO,76497,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,2772,5182,79.0,5261.0,52.68960273712222
076,OBANDO,76497,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,9,5182,79.0,5261.0,0.1710701387568903
076,OBANDO,76497,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,370,5182,79.0,5261.0,7.032883482227713
076,OBANDO,76497,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,122,5182,79.0,5261.0,2.318950769815624
076,OBANDO,76497,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,5,5182,79.0,5261.0,0.09503896597605019
076,OBANDO,76497,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,90,5182,79.0,5261.0,1.7107013875689032
076,OBANDO,76497,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,5,5182,79.0,5261.0,0.09503896597605019
076,OBANDO,76497,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,8,5182,79.0,5261.0,0.1520623455616803
076,OBANDO,76497,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,2439,5849,79.0,5928.0,41.14372469635627
076,OBANDO,76497,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,3410,5849,79.0,5928.0,57.52361673414305
079,PALMIRA,76520,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",3355,32993,0.0,32993.0,10.16882368987361
079,PALMIRA,76520,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,4118,32993,0.0,32993.0,12.48143545600582
079,PALMIRA,76520,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,25520,32993,0.0,32993.0,77.34974085412057
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,6939,126442,3837.0,130279.0,5.326261331450195
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,236,126442,3837.0,130279.0,0.1811496864421741
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,7867,126442,3837.0,130279.0,6.038578742544845
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,4776,126442,3837.0,130279.0,3.665978400202642
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,413,126442,3837.0,130279.0,0.31701195127380466
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",100,126442,3837.0,130279.0,0.07675834171278564
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,48223,126442,3837.0,130279.0,37.01517512415662
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,4649,126442,3837.0,130279.0,3.5684953062274047
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,12498,126442,3837.0,130279.0,9.59325754726395
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,10626,126442,3837.0,130279.0,8.156341390400602
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,2539,126442,3837.0,130279.0,1.9488942960876272
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,27278,126442,3837.0,130279.0,20.938140452413666
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,176,126442,3837.0,130279.0,0.13509468141450273
079,PALMIRA,76520,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,122,126442,3837.0,130279.0,0.09364517688959847
079,PALMIRA,76520,Congreso 2026,Cámara,NA,4,ACMIZSAM,7,198,118.0,316.0,2.2151898734177213
079,PALMIRA,76520,Congreso 2026,Cámara,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO,10,198,118.0,316.0,3.1645569620253164
079,PALMIRA,76520,Congreso 2026,Cámara,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",12,198,118.0,316.0,3.79746835443038
079,PALMIRA,76520,Congreso 2026,Cámara,NA,4,CABILDO INDÉGENA TEVIS,9,198,118.0,316.0,2.848101265822785
079,PALMIRA,76520,Congreso 2026,Cámara,NA,4,FUERZA ANCESTRAL,25,198,118.0,316.0,7.9113924050632916
079,PALMIRA,76520,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",51,198,118.0,316.0,16.139240506329113
079,PALMIRA,76520,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,32,198,118.0,316.0,10.126582278481013
079,PALMIRA,76520,Congreso 2026,Cámara,NA,4,PARTIDO INDÉGENA ZENÚ (PIZ),3,198,118.0,316.0,0.949367088607595
079,PALMIRA,76520,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,46,198,118.0,316.0,14.556962025316455
079,PALMIRA,76520,Congreso 2026,Cámara,NA,4,TRIETNICO GOBERNATIVO TRIGO,3,198,118.0,316.0,0.949367088607595
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,AFRO CYC,4,2659,875.0,3534.0,0.11318619128466327
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,55,2659,875.0,3534.0,1.55631013016412
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,AFROSLIBRES,27,2659,875.0,3534.0,0.7640067911714771
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,"ASOCIACIÓN AFROCOLOMBIANA ""ASOMAKIDZON""",4,2659,875.0,3534.0,0.11318619128466327
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,11,2659,875.0,3534.0,0.311262026032824
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,ASOCIACIÓN ÉTNICA MUNDO DIVERSO INTERCULTURAL,2,2659,875.0,3534.0,0.056593095642331635
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,ASOCONEG,10,2659,875.0,3534.0,0.2829654782116582
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,ASTECA,2,2659,875.0,3534.0,0.056593095642331635
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,107,2659,875.0,3534.0,3.0277306168647424
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,COCOPEMA,6,2659,875.0,3534.0,0.1697792869269949
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,COMUNIDAD AFROCOLOMBIANA DE LA SIERRA NEVADA,7,2659,875.0,3534.0,0.19807583474816073
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,9,2659,875.0,3534.0,0.2546689303904924
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,12,2659,875.0,3534.0,0.3395585738539898
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO ALTO MIRA Y FRONTERA,2,2659,875.0,3534.0,0.056593095642331635
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO CASIMIRO MEZA MENDOZA-COCONEBO,6,2659,875.0,3534.0,0.1697792869269949
079,PALMIRA,76520,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,111,2659,875.0,3534.0,3.1409168081494054
