territorio_nombre,eleccion,corporacion,vuelta,circunscripcion,unidad,votos,votos_candidatos,blancos,validos,pct_validos
Comuna 5,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO KUSUTOMA - GENDE COKUMALU,3,1013,250,1263,0.23752969121140144
Comuna 5,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,137,1013,250,1263,10.847189231987333
Comuna 5,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,38,1013,250,1263,3.008709422011085
Comuna 5,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NEGROS UNIDOS,1,1013,250,1263,0.0791765637371338
Comuna 5,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NUEVA ESPERANZA,7,1013,250,1263,0.5542359461599367
Comuna 5,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO UNIÍN DEL RÍO ROSARIO,1,1013,250,1263,0.0791765637371338
Comuna 5,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO VEREDAS UNIDAS POR UN BIEN COMÚN,1,1013,250,1263,0.0791765637371338
Comuna 5,Congreso 2026,Cámara,NA,5,CONSEJO LABORAL AFROCOLOMBIANO CLAF - BOGOTÁ,1,1013,250,1263,0.0791765637371338
Comuna 5,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",24,1013,250,1263,1.9002375296912115
Comuna 5,Congreso 2026,Cámara,NA,5,FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA,6,1013,250,1263,0.4750593824228029
Comuna 5,Congreso 2026,Cámara,NA,5,"FUNDACIÓN ECOLÓGICA, RURAL Y URBANA DEL PACÍFICO ""FUNERPA""",1,1013,250,1263,0.0791765637371338
Comuna 5,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,9,1013,250,1263,0.7125890736342043
Comuna 5,Congreso 2026,Cámara,NA,5,"FUNDACIÓN SEMILLAS PARA UNA VIDA DIGNA ""FUSEMVID""",2,1013,250,1263,0.1583531274742676
Comuna 5,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,10,1013,250,1263,0.791765637371338
Comuna 5,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,63,1013,250,1263,4.98812351543943
Comuna 5,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,5,1013,250,1263,0.395882818685669
Comuna 5,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,2167,36385,1197,37582,5.766058219360333
Comuna 5,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,2758,36385,1197,37582,7.33861955191315
Comuna 5,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,2052,36385,1197,37582,5.460060667340748
Comuna 5,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,112,36385,1197,37582,0.29801500718429036
Comuna 5,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,10,36385,1197,37582,0.026608482784311636
Comuna 5,Congreso 2026,Senado,NA,0,CREEMOS,59,36385,1197,37582,0.15699004842743866
Comuna 5,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,675,36385,1197,37582,1.7960725879410357
Comuna 5,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,155,36385,1197,37582,0.4124314831568304
Comuna 5,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,2275,36385,1197,37582,6.053429833430898
Comuna 5,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,14622,36385,1197,37582,38.90692352722048
Comuna 5,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,5117,36385,1197,37582,13.615560640732266
Comuna 5,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,1122,36385,1197,37582,2.985471768399766
Comuna 5,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2928,36385,1197,37582,7.7909637592464485
Comuna 5,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,2257,36385,1197,37582,6.005534564419137
Comuna 5,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,56,36385,1197,37582,0.14900750359214518
Comuna 5,Congreso 2026,Senado,NA,0,PATRIOTAS,20,36385,1197,37582,0.05321696556862327
Comuna 5,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,9,44,33,77,11.688311688311687
Comuna 5,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS POR COLOMBIA,1,44,33,77,1.2987012987012987
Comuna 5,Congreso 2026,Senado,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",2,44,33,77,2.5974025974025974
Comuna 5,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",11,44,33,77,14.285714285714285
Comuna 5,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",12,44,33,77,15.584415584415584
Comuna 5,Congreso 2026,Senado,NA,4,MOVIMIENTO SI,2,44,33,77,2.5974025974025974
Comuna 5,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,6,44,33,77,7.792207792207792
Comuna 5,Congreso 2026,Senado,NA,4,TRIETNICO GOBERNATIVO TRIGO,1,44,33,77,1.2987012987012987
Comuna 5,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,17816,45466,966,46432,38.370089593383874
Comuna 5,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,365,45466,966,46432,0.7860957960027568
Comuna 5,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,5,45466,966,46432,0.010768435561681599
Comuna 5,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,22093,45466,966,46432,47.58140937284631
Comuna 5,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,22,45466,966,46432,0.04738111647139904
Comuna 5,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,2329,45466,966,46432,5.015937284631288
Comuna 5,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,160,45466,966,46432,0.34458993797381116
Comuna 5,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,22,45466,966,46432,0.04738111647139904
Comuna 5,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,2558,45466,966,46432,5.509131633356306
Comuna 5,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,22,45466,966,46432,0.04738111647139904
Comuna 5,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,74,45466,966,46432,0.15937284631288767
Comuna 5,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,20720,47526,908,48434,42.77986538382128
Comuna 5,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,26806,47526,908,48434,55.34541850765991
Comuna 6,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",1034,11695,0,11695,8.84138520735357
Comuna 6,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,1637,11695,0,11695,13.997434801197093
Comuna 6,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,9024,11695,0,11695,77.16117999144933
Comuna 6,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,3513,47213,1467,48680,7.2165160230073955
Comuna 6,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,117,47213,1467,48680,0.24034511092851274
Comuna 6,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,3544,47213,1467,48680,7.280197206244865
Comuna 6,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,2414,47213,1467,48680,4.958915365653246
Comuna 6,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,270,47213,1467,48680,0.5546425636811833
Comuna 6,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",37,47213,1467,48680,0.07600657354149548
Comuna 6,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,22992,47213,1467,48680,47.23089564502876
Comuna 6,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,1936,47213,1467,48680,3.9769926047658175
Comuna 6,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,1536,47213,1467,48680,3.1552999178307313
Comuna 6,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,4799,47213,1467,48680,9.858258011503699
Comuna 6,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,1487,47213,1467,48680,3.054642563681183
Comuna 6,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,4426,47213,1467,48680,9.09202958093673
Comuna 6,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,99,47213,1467,48680,0.20336894001643388
Comuna 6,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,43,47213,1467,48680,0.08833196384552178
Comuna 6,Congreso 2026,Cámara,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO,4,62,44,106,3.7735849056603774
Comuna 6,Congreso 2026,Cámara,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",7,62,44,106,6.60377358490566
Comuna 6,Congreso 2026,Cámara,NA,4,CABILDO INDÉGENA TEVIS,5,62,44,106,4.716981132075472
Comuna 6,Congreso 2026,Cámara,NA,4,FUERZA ANCESTRAL,7,62,44,106,6.60377358490566
Comuna 6,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",14,62,44,106,13.20754716981132
Comuna 6,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,10,62,44,106,9.433962264150944
Comuna 6,Congreso 2026,Cámara,NA,4,PARTIDO INDÉGENA ZENÚ (PIZ),1,62,44,106,0.9433962264150944
Comuna 6,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,12,62,44,106,11.320754716981133
Comuna 6,Congreso 2026,Cámara,NA,4,TRIETNICO GOBERNATIVO TRIGO,2,62,44,106,1.8867924528301887
Comuna 6,Congreso 2026,Cámara,NA,5,AFRO CYC,4,1071,285,1356,0.2949852507374631
Comuna 6,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,11,1071,285,1356,0.8112094395280236
Comuna 6,Congreso 2026,Cámara,NA,5,AFROSLIBRES,17,1071,285,1356,1.2536873156342183
Comuna 6,Congreso 2026,Cámara,NA,5,"ASOCIACIÓN AFROCOLOMBIANA ""ASOMAKIDZON""",2,1071,285,1356,0.14749262536873156
Comuna 6,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,6,1071,285,1356,0.4424778761061947
Comuna 6,Congreso 2026,Cámara,NA,5,ASOCIACIÓN ÉTNICA MUNDO DIVERSO INTERCULTURAL,1,1071,285,1356,0.07374631268436578
Comuna 6,Congreso 2026,Cámara,NA,5,ASOCONEG,3,1071,285,1356,0.22123893805309736
Comuna 6,Congreso 2026,Cámara,NA,5,ASTECA,1,1071,285,1356,0.07374631268436578
Comuna 6,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,31,1071,285,1356,2.286135693215339
Comuna 6,Congreso 2026,Cámara,NA,5,COCOPEMA,3,1071,285,1356,0.22123893805309736
Comuna 6,Congreso 2026,Cámara,NA,5,COMUNIDAD AFROCOLOMBIANA DE LA SIERRA NEVADA,2,1071,285,1356,0.14749262536873156
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,6,1071,285,1356,0.4424778761061947
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,5,1071,285,1356,0.3687315634218289
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO ALTO MIRA Y FRONTERA,2,1071,285,1356,0.14749262536873156
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO CASIMIRO MEZA MENDOZA-COCONEBO,1,1071,285,1356,0.07374631268436578
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,69,1071,285,1356,5.0884955752212395
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,92,1071,285,1356,6.784660766961652
Comuna 6,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""",10,1071,285,1356,0.7374631268436578
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE QUINAMAYO,9,1071,285,1356,0.6637168141592921
Comuna 6,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE TRUANDO - LA TERESITA ""COCOTRUMETE""",1,1071,285,1356,0.07374631268436578
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,481,1071,285,1356,35.47197640117994
Comuna 6,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO INTEGRAL DE LLORÓ ""COCOILLO""",1,1071,285,1356,0.07374631268436578
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO KUSUTOMA - GENDE COKUMALU,3,1071,285,1356,0.22123893805309736
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,114,1071,285,1356,8.4070796460177
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,51,1071,285,1356,3.761061946902655
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NEGROS UNIDOS,6,1071,285,1356,0.4424778761061947
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NUEVA ESPERANZA,2,1071,285,1356,0.14749262536873156
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO RÍO DE GUADUAS - CHIGORODÓ,1,1071,285,1356,0.07374631268436578
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO UNIÍN DEL RÍO ROSARIO,2,1071,285,1356,0.14749262536873156
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO VEREDAS UNIDAS POR UN BIEN COMÚN,1,1071,285,1356,0.07374631268436578
Comuna 6,Congreso 2026,Cámara,NA,5,CONSEJO LABORAL AFROCOLOMBIANO CLAF - BOGOTÁ,3,1071,285,1356,0.22123893805309736
Comuna 6,Congreso 2026,Cámara,NA,5,CRISTIANOS POR COLOMBIA AFROS,2,1071,285,1356,0.14749262536873156
Comuna 6,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",30,1071,285,1356,2.2123893805309733
Comuna 6,Congreso 2026,Cámara,NA,5,FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA,7,1071,285,1356,0.5162241887905604
Comuna 6,Congreso 2026,Cámara,NA,5,"FUNDACIÓN ECOLÓGICA, RURAL Y URBANA DEL PACÍFICO ""FUNERPA""",2,1071,285,1356,0.14749262536873156
Comuna 6,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,20,1071,285,1356,1.4749262536873156
Comuna 6,Congreso 2026,Cámara,NA,5,"FUNDACIÓN SEMILLAS PARA UNA VIDA DIGNA ""FUSEMVID""",4,1071,285,1356,0.2949852507374631
Comuna 6,Congreso 2026,Cámara,NA,5,LOS SABANEROS DEL CORREGIMIENTO DE MINGUILLO,6,1071,285,1356,0.4424778761061947
Comuna 6,Congreso 2026,Cámara,NA,5,OEAFROBOL,1,1071,285,1356,0.07374631268436578
Comuna 6,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,2,1071,285,1356,0.14749262536873156
Comuna 6,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,46,1071,285,1356,3.392330383480826
Comuna 6,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,10,1071,285,1356,0.7374631268436578
Comuna 6,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,2787,48515,1695,50210,5.550687114120693
Comuna 6,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,2662,48515,1695,50210,5.301732722565227
Comuna 6,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,2347,48515,1695,50210,4.674367655845449
Comuna 6,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,144,48515,1695,50210,0.2867954590718981
Comuna 6,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,25,48515,1695,50210,0.04979087831109341
Comuna 6,Congreso 2026,Senado,NA,0,CREEMOS,84,48515,1695,50210,0.16729735112527383
Comuna 6,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,757,48515,1695,50210,1.5076677952599082
Comuna 6,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,117,48515,1695,50210,0.23302131049591715
Comuna 6,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,2135,48515,1695,50210,4.252141007767377
Comuna 6,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,23934,48515,1695,50210,47.66779525990839
Comuna 6,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,4630,48515,1695,50210,9.221270663214499
Comuna 6,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,1572,48515,1695,50210,3.130850428201554
Comuna 6,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,3838,48515,1695,50210,7.6438956383190595
Comuna 6,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,3382,48515,1695,50210,6.735710017924716
Comuna 6,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,76,48515,1695,50210,0.15136427006572395
Comuna 6,Congreso 2026,Senado,NA,0,PATRIOTAS,25,48515,1695,50210,0.04979087831109341
Comuna 6,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,11,99,58,157,7.006369426751593
Comuna 6,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS POR COLOMBIA,2,99,58,157,1.2738853503184715
Comuna 6,Congreso 2026,Senado,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",5,99,58,157,3.1847133757961785
Comuna 6,Congreso 2026,Senado,NA,4,CABILDO INDÉGENA TEVIS,4,99,58,157,2.547770700636943
Comuna 6,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",31,99,58,157,19.745222929936308
Comuna 6,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",19,99,58,157,12.101910828025478
Comuna 6,Congreso 2026,Senado,NA,4,MOVIMIENTO SI,4,99,58,157,2.547770700636943
Comuna 6,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,21,99,58,157,13.375796178343949
Comuna 6,Congreso 2026,Senado,NA,4,TRIETNICO GOBERNATIVO TRIGO,2,99,58,157,1.2738853503184715
Comuna 6,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,18204,61381,1280,62661,29.051563173265667
Comuna 6,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,438,61381,1280,62661,0.6989993776032939
Comuna 6,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,12,61381,1280,62661,0.019150667879542296
Comuna 6,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,36824,61381,1280,62661,58.76701616635547
Comuna 6,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,48,61381,1280,62661,0.07660267151816919
Comuna 6,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,2998,61381,1280,62661,4.784475191905651
Comuna 6,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,324,61381,1280,62661,0.517068032747642
Comuna 6,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,49,61381,1280,62661,0.07819856050813107
Comuna 6,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,2339,61381,1280,62661,3.7327843475207865
Comuna 6,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,58,61381,1280,62661,0.09256156141778778
Comuna 6,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,87,61381,1280,62661,0.13884234212668167
Comuna 6,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,21681,66354,1077,67431,32.152867375539444
Comuna 6,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,44673,66354,1077,67431,66.2499443875962
Comuna 7,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",588,5962,0,5962,9.862462260986247
Comuna 7,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,911,5962,0,5962,15.28010734652801
Comuna 7,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,4463,5962,0,5962,74.85743039248575
Comuna 7,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,1964,28683,808,29491,6.659658878980028
Comuna 7,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,71,28683,808,29491,0.24075141568614153
Comuna 7,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,2024,28683,808,29491,6.863110779559865
Comuna 7,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,2087,28683,808,29491,7.076735275168695
Comuna 7,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,171,28683,808,29491,0.579837916652538
Comuna 7,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",11,28683,808,29491,0.03729951510630362
Comuna 7,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,14262,28683,808,29491,48.36051676782747
Comuna 7,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,946,28683,808,29491,3.207758299142111
Comuna 7,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,1062,28683,808,29491,3.6010986402631313
Comuna 7,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,2580,28683,808,29491,8.74843172493303
Comuna 7,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,867,28683,808,29491,2.9398799633786576
Comuna 7,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2540,28683,808,29491,8.612797124546471
Comuna 7,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,65,28683,808,29491,0.22040622562815773
Comuna 7,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,33,28683,808,29491,0.11189854531891084
Comuna 7,Congreso 2026,Cámara,NA,4,ACMIZSAM,1,47,65,112,0.8928571428571428
Comuna 7,Congreso 2026,Cámara,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO,3,47,65,112,2.6785714285714284
Comuna 7,Congreso 2026,Cámara,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",3,47,65,112,2.6785714285714284
Comuna 7,Congreso 2026,Cámara,NA,4,CABILDO INDÉGENA TEVIS,3,47,65,112,2.6785714285714284
Comuna 7,Congreso 2026,Cámara,NA,4,FUERZA ANCESTRAL,7,47,65,112,6.25
Comuna 7,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",18,47,65,112,16.071428571428573
Comuna 7,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,7,47,65,112,6.25
Comuna 7,Congreso 2026,Cámara,NA,4,PARTIDO INDÉGENA ZENÚ (PIZ),2,47,65,112,1.7857142857142856
Comuna 7,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,3,47,65,112,2.6785714285714284
Comuna 7,Congreso 2026,Cámara,NA,5,AFRO CYC,1,812,226,1038,0.09633911368015415
Comuna 7,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,22,812,226,1038,2.119460500963391
Comuna 7,Congreso 2026,Cámara,NA,5,AFROSLIBRES,6,812,226,1038,0.5780346820809248
Comuna 7,Congreso 2026,Cámara,NA,5,"ASOCIACIÓN AFROCOLOMBIANA ""ASOMAKIDZON""",1,812,226,1038,0.09633911368015415
Comuna 7,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,6,812,226,1038,0.5780346820809248
Comuna 7,Congreso 2026,Cámara,NA,5,ASOCIACIÓN ÉTNICA MUNDO DIVERSO INTERCULTURAL,3,812,226,1038,0.2890173410404624
Comuna 7,Congreso 2026,Cámara,NA,5,ASOCONEG,6,812,226,1038,0.5780346820809248
Comuna 7,Congreso 2026,Cámara,NA,5,ASTECA,2,812,226,1038,0.1926782273603083
Comuna 7,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,17,812,226,1038,1.6377649325626205
Comuna 7,Congreso 2026,Cámara,NA,5,COCOPEMA,2,812,226,1038,0.1926782273603083
Comuna 7,Congreso 2026,Cámara,NA,5,COMUNIDAD AFROCOLOMBIANA DE LA SIERRA NEVADA,4,812,226,1038,0.3853564547206166
Comuna 7,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,3,812,226,1038,0.2890173410404624
Comuna 7,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,2,812,226,1038,0.1926782273603083
Comuna 7,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO ALTO MIRA Y FRONTERA,1,812,226,1038,0.09633911368015415
