municipio_codigo,municipio,zona,eleccion,corporacion,vuelta,circunscripcion,unidad,votos,votos_candidatos,blancos,validos,pct_validos
115,VIJES,99,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,8,1632,28.0,1660.0,0.48192771084337355
115,VIJES,99,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,3,1632,28.0,1660.0,0.18072289156626506
115,VIJES,99,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,18,1632,28.0,1660.0,1.0843373493975903
115,VIJES,99,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,3,1632,28.0,1660.0,0.18072289156626506
115,VIJES,99,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,744,1947,13.0,1960.0,37.95918367346939
115,VIJES,99,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,1203,1947,13.0,1960.0,61.37755102040816
118,YOTOCO,00,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",66,789,0.0,789.0,8.365019011406844
118,YOTOCO,00,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,170,789,0.0,789.0,21.546261089987325
118,YOTOCO,00,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,553,789,0.0,789.0,70.08871989860583
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,73,4339,62.0,4401.0,1.658713928652579
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,5,4339,62.0,4401.0,0.11361054305839581
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,235,4339,62.0,4401.0,5.339695523744604
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,69,4339,62.0,4401.0,1.5678254942058625
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,43,4339,62.0,4401.0,0.9770506703022039
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",3,4339,62.0,4401.0,0.0681663258350375
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1316,4339,62.0,4401.0,29.90229493296978
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,76,4339,62.0,4401.0,1.7268802544876165
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,53,4339,62.0,4401.0,1.2042717564189958
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,223,4339,62.0,4401.0,5.067030220404454
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,94,4339,62.0,4401.0,2.1358782094978412
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2141,4339,62.0,4401.0,48.64803453760509
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,4,4339,62.0,4401.0,0.09088843444671665
118,YOTOCO,00,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,4,4339,62.0,4401.0,0.09088843444671665
118,YOTOCO,00,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",4,6,2.0,8.0,50.0
118,YOTOCO,00,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,2,6,2.0,8.0,25.0
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,AFROSLIBRES,1,43,43.0,86.0,1.1627906976744187
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,3,43,43.0,86.0,3.488372093023256
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,1,43,43.0,86.0,1.1627906976744187
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,3,43,43.0,86.0,3.488372093023256
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,13,43,43.0,86.0,15.11627906976744
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,11,43,43.0,86.0,12.790697674418606
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,3,43,43.0,86.0,3.488372093023256
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO RÍO DE GUADUAS - CHIGORODÓ,1,43,43.0,86.0,1.1627906976744187
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",1,43,43.0,86.0,1.1627906976744187
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,"FUNDACIÓN ECOLÓGICA, RURAL Y URBANA DEL PACÍFICO ""FUNERPA""",1,43,43.0,86.0,1.1627906976744187
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,1,43,43.0,86.0,1.1627906976744187
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,1,43,43.0,86.0,1.1627906976744187
118,YOTOCO,00,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,3,43,43.0,86.0,3.488372093023256
118,YOTOCO,00,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,76,4470,100.0,4570.0,1.663019693654267
118,YOTOCO,00,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,127,4470,100.0,4570.0,2.7789934354485775
118,YOTOCO,00,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,90,4470,100.0,4570.0,1.9693654266958425
118,YOTOCO,00,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,18,4470,100.0,4570.0,0.39387308533916854
118,YOTOCO,00,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,1,4470,100.0,4570.0,0.02188183807439825
118,YOTOCO,00,Congreso 2026,Senado,NA,0,CREEMOS,1,4470,100.0,4570.0,0.02188183807439825
118,YOTOCO,00,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,79,4470,100.0,4570.0,1.7286652078774618
118,YOTOCO,00,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,2,4470,100.0,4570.0,0.0437636761487965
118,YOTOCO,00,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,91,4470,100.0,4570.0,1.9912472647702406
118,YOTOCO,00,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,1344,4470,100.0,4570.0,29.409190371991244
118,YOTOCO,00,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,245,4470,100.0,4570.0,5.361050328227571
118,YOTOCO,00,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,152,4470,100.0,4570.0,3.326039387308534
118,YOTOCO,00,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1931,4470,100.0,4570.0,42.25382932166302
118,YOTOCO,00,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,311,4470,100.0,4570.0,6.805251641137855
118,YOTOCO,00,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,1,4470,100.0,4570.0,0.02188183807439825
118,YOTOCO,00,Congreso 2026,Senado,NA,0,PATRIOTAS,1,4470,100.0,4570.0,0.02188183807439825
118,YOTOCO,00,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,1,10,4.0,14.0,7.142857142857142
118,YOTOCO,00,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",7,10,4.0,14.0,50.0
118,YOTOCO,00,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,2,10,4.0,14.0,14.285714285714285
118,YOTOCO,00,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,1565,4836,87.0,4923.0,31.789559211862684
118,YOTOCO,00,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,15,4836,87.0,4923.0,0.30469226081657524
118,YOTOCO,00,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,2,4836,87.0,4923.0,0.040625634775543366
118,YOTOCO,00,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,2819,4836,87.0,4923.0,57.26183221612837
118,YOTOCO,00,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,5,4836,87.0,4923.0,0.10156408693885843
118,YOTOCO,00,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,261,4836,87.0,4923.0,5.301645338208409
118,YOTOCO,00,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,29,4836,87.0,4923.0,0.5890717042453788
118,YOTOCO,00,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,5,4836,87.0,4923.0,0.10156408693885843
118,YOTOCO,00,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,125,4836,87.0,4923.0,2.5391021734714605
118,YOTOCO,00,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,3,4836,87.0,4923.0,0.06093845216331505
118,YOTOCO,00,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,7,4836,87.0,4923.0,0.14218972171440178
118,YOTOCO,00,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,1956,5404,82.0,5486.0,35.654393000364564
118,YOTOCO,00,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,3448,5404,82.0,5486.0,62.850893182646736
118,YOTOCO,99,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",43,492,0.0,492.0,8.739837398373984
118,YOTOCO,99,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,94,492,0.0,492.0,19.10569105691057
118,YOTOCO,99,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,355,492,0.0,492.0,72.15447154471545
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,35,3351,42.0,3393.0,1.031535514294135
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,6,3351,42.0,3393.0,0.17683465959328026
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,185,3351,42.0,3393.0,5.452402004126141
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,32,3351,42.0,3393.0,0.9431181844974947
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,24,3351,42.0,3393.0,0.707338638373121
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,715,3351,42.0,3393.0,21.0727969348659
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,40,3351,42.0,3393.0,1.1788977306218684
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,38,3351,42.0,3393.0,1.1199528440907751
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,165,3351,42.0,3393.0,4.862953138815207
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,36,3351,42.0,3393.0,1.0610079575596816
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2058,3351,42.0,3393.0,60.654288240495134
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,16,3351,42.0,3393.0,0.47155909224874737
118,YOTOCO,99,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,1,3351,42.0,3393.0,0.02947244326554671
118,YOTOCO,99,Congreso 2026,Cámara,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",1,7,1.0,8.0,12.5
118,YOTOCO,99,Congreso 2026,Cámara,NA,4,FUERZA ANCESTRAL,1,7,1.0,8.0,12.5
118,YOTOCO,99,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",3,7,1.0,8.0,37.5
118,YOTOCO,99,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,1,7,1.0,8.0,12.5
118,YOTOCO,99,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,1,7,1.0,8.0,12.5
118,YOTOCO,99,Congreso 2026,Cámara,NA,5,AFROSLIBRES,1,13,2.0,15.0,6.666666666666667
118,YOTOCO,99,Congreso 2026,Cámara,NA,5,ASOCONEG,1,13,2.0,15.0,6.666666666666667
118,YOTOCO,99,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,1,13,2.0,15.0,6.666666666666667
118,YOTOCO,99,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,7,13,2.0,15.0,46.666666666666664
118,YOTOCO,99,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,1,13,2.0,15.0,6.666666666666667
118,YOTOCO,99,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",1,13,2.0,15.0,6.666666666666667
118,YOTOCO,99,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,1,13,2.0,15.0,6.666666666666667
118,YOTOCO,99,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,30,3471,64.0,3535.0,0.8486562942008486
118,YOTOCO,99,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,90,3471,64.0,3535.0,2.545968882602546
118,YOTOCO,99,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,45,3471,64.0,3535.0,1.272984441301273
118,YOTOCO,99,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,13,3471,64.0,3535.0,0.3677510608203678
118,YOTOCO,99,Congreso 2026,Senado,NA,0,CREEMOS,1,3471,64.0,3535.0,0.028288543140028287
118,YOTOCO,99,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,81,3471,64.0,3535.0,2.2913719943422914
118,YOTOCO,99,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,3,3471,64.0,3535.0,0.08486562942008487
118,YOTOCO,99,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,44,3471,64.0,3535.0,1.2446958981612446
118,YOTOCO,99,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,730,3471,64.0,3535.0,20.65063649222065
118,YOTOCO,99,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,170,3471,64.0,3535.0,4.809052333804809
118,YOTOCO,99,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,46,3471,64.0,3535.0,1.3012729844413014
118,YOTOCO,99,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1814,3471,64.0,3535.0,51.31541725601132
118,YOTOCO,99,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,403,3471,64.0,3535.0,11.400282885431402
118,YOTOCO,99,Congreso 2026,Senado,NA,0,PATRIOTAS,1,3471,64.0,3535.0,0.028288543140028287
118,YOTOCO,99,Congreso 2026,Senado,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",1,4,0.0,4.0,25.0
118,YOTOCO,99,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",2,4,0.0,4.0,50.0
118,YOTOCO,99,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,1,4,0.0,4.0,25.0
118,YOTOCO,99,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,1114,3328,69.0,3397.0,32.79364144833677
118,YOTOCO,99,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,23,3328,69.0,3397.0,0.6770680011775096
118,YOTOCO,99,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,1817,3328,69.0,3397.0,53.48837209302325
118,YOTOCO,99,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,11,3328,69.0,3397.0,0.32381513099793935
118,YOTOCO,99,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,244,3328,69.0,3397.0,7.182808360317927
118,YOTOCO,99,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,45,3328,69.0,3397.0,1.3246982631733883
118,YOTOCO,99,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,7,3328,69.0,3397.0,0.20606417427141593
118,YOTOCO,99,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,59,3328,69.0,3397.0,1.73682661171622
118,YOTOCO,99,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,1,3328,69.0,3397.0,0.029437739181630854
118,YOTOCO,99,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,7,3328,69.0,3397.0,0.20606417427141593
118,YOTOCO,99,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,1546,3905,42.0,3947.0,39.16898910564986
118,YOTOCO,99,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,2359,3905,42.0,3947.0,59.76691157841398
121,YUMBO,01,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",195,2046,0.0,2046.0,9.530791788856305
121,YUMBO,01,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,375,2046,0.0,2046.0,18.328445747800586
121,YUMBO,01,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,1476,2046,0.0,2046.0,72.14076246334311
121,YUMBO,01,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,353,13508,291.0,13799.0,2.5581563881440683
121,YUMBO,01,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,23,13508,291.0,13799.0,0.16667874483658235
121,YUMBO,01,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,732,13508,291.0,13799.0,5.304732226972969
121,YUMBO,01,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,2173,13508,291.0,13799.0,15.747517936082325
121,YUMBO,01,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,41,13508,291.0,13799.0,0.2971229799260816
121,YUMBO,01,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",23,13508,291.0,13799.0,0.16667874483658235
121,YUMBO,01,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,5389,13508,291.0,13799.0,39.05355460540619
121,YUMBO,01,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,295,13508,291.0,13799.0,2.1378360750779044
121,YUMBO,01,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,417,13508,291.0,13799.0,3.0219581129067326
121,YUMBO,01,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,651,13508,291.0,13799.0,4.717733169070223
121,YUMBO,01,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,211,13508,291.0,13799.0,1.5290963113269078
121,YUMBO,01,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,3184,13508,291.0,13799.0,23.074135806942532
121,YUMBO,01,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,11,13508,291.0,13799.0,0.07971592144358286
121,YUMBO,01,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,5,13508,291.0,13799.0,0.03623450974708312
121,YUMBO,01,Congreso 2026,Cámara,NA,4,ACMIZSAM,1,8,5.0,13.0,7.6923076923076925
121,YUMBO,01,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",2,8,5.0,13.0,15.384615384615385
121,YUMBO,01,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,1,8,5.0,13.0,7.6923076923076925
121,YUMBO,01,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,4,8,5.0,13.0,30.76923076923077
121,YUMBO,01,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,3,122,57.0,179.0,1.675977653631285
121,YUMBO,01,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,1,122,57.0,179.0,0.5586592178770949
121,YUMBO,01,Congreso 2026,Cámara,NA,5,ASOCONEG,1,122,57.0,179.0,0.5586592178770949
121,YUMBO,01,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,4,122,57.0,179.0,2.2346368715083798
121,YUMBO,01,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,1,122,57.0,179.0,0.5586592178770949
121,YUMBO,01,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,2,122,57.0,179.0,1.1173184357541899
121,YUMBO,01,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,7,122,57.0,179.0,3.910614525139665
121,YUMBO,01,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,66,122,57.0,179.0,36.87150837988827
121,YUMBO,01,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,15,122,57.0,179.0,8.379888268156424
121,YUMBO,01,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,6,122,57.0,179.0,3.35195530726257
121,YUMBO,01,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NUEVA ESPERANZA,1,122,57.0,179.0,0.5586592178770949
121,YUMBO,01,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO UNIÍN DEL RÍO ROSARIO,2,122,57.0,179.0,1.1173184357541899
121,YUMBO,01,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",2,122,57.0,179.0,1.1173184357541899
121,YUMBO,01,Congreso 2026,Cámara,NA,5,FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA,1,122,57.0,179.0,0.5586592178770949
121,YUMBO,01,Congreso 2026,Cámara,NA,5,"FUNDACIÓN ECOLÓGICA, RURAL Y URBANA DEL PACÍFICO ""FUNERPA""",1,122,57.0,179.0,0.5586592178770949
121,YUMBO,01,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,3,122,57.0,179.0,1.675977653631285
121,YUMBO,01,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,1,122,57.0,179.0,0.5586592178770949
121,YUMBO,01,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,4,122,57.0,179.0,2.2346368715083798
121,YUMBO,01,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,1,122,57.0,179.0,0.5586592178770949
121,YUMBO,01,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,331,13403,346.0,13749.0,2.407447814386501
121,YUMBO,01,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,519,13403,346.0,13749.0,3.7748199869081387
121,YUMBO,01,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,2211,13403,346.0,13749.0,16.08116953960288
121,YUMBO,01,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,33,13403,346.0,13749.0,0.24001745581496836
121,YUMBO,01,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,2,13403,346.0,13749.0,0.014546512473634447
121,YUMBO,01,Congreso 2026,Senado,NA,0,CREEMOS,7,13403,346.0,13749.0,0.05091279365772056
121,YUMBO,01,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,80,13403,346.0,13749.0,0.5818604989453778
121,YUMBO,01,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,19,13403,346.0,13749.0,0.13819186849952722
121,YUMBO,01,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,299,13403,346.0,13749.0,2.1747036148083496
121,YUMBO,01,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,6031,13403,346.0,13749.0,43.86500836424467
121,YUMBO,01,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,636,13403,346.0,13749.0,4.625790966615754
121,YUMBO,01,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,342,13403,346.0,13749.0,2.4874536329914902
121,YUMBO,01,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1899,13403,346.0,13749.0,13.811913593715907
121,YUMBO,01,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,978,13403,346.0,13749.0,7.113244599607244
121,YUMBO,01,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,12,13403,346.0,13749.0,0.08727907484180668
121,YUMBO,01,Congreso 2026,Senado,NA,0,PATRIOTAS,4,13403,346.0,13749.0,0.029093024947268894
121,YUMBO,01,Congreso 2026,Senado,NA,4,ACMIZSAM,1,131,28.0,159.0,0.628930817610063
121,YUMBO,01,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS POR COLOMBIA,2,131,28.0,159.0,1.257861635220126
