territorio_nombre,eleccion,corporacion,vuelta,circunscripcion,unidad,votos,votos_candidatos,blancos,validos,pct_validos
Corregimiento La Elvira,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,421,727,14.0,741.0,56.81511470985156
Corregimiento La Leonera,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",7,40,0.0,40.0,17.5
Corregimiento La Leonera,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,5,40,0.0,40.0,12.5
Corregimiento La Leonera,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,28,40,0.0,40.0,70.0
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,7,372,0.0,372.0,1.881720430107527
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,1,372,0.0,372.0,0.2688172043010753
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,19,372,0.0,372.0,5.10752688172043
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,5,372,0.0,372.0,1.3440860215053763
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,1,372,0.0,372.0,0.2688172043010753
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,195,372,0.0,372.0,52.41935483870967
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,7,372,0.0,372.0,1.881720430107527
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,24,372,0.0,372.0,6.451612903225806
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,21,372,0.0,372.0,5.64516129032258
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,4,372,0.0,372.0,1.0752688172043012
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,86,372,0.0,372.0,23.118279569892472
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,1,372,0.0,372.0,0.2688172043010753
Corregimiento La Leonera,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,1,372,0.0,372.0,0.2688172043010753
Corregimiento La Leonera,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,4,6,2.0,8.0,50.0
Corregimiento La Leonera,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,1,6,2.0,8.0,12.5
Corregimiento La Leonera,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,1,6,2.0,8.0,12.5
Corregimiento La Leonera,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,3,372,4.0,376.0,0.7978723404255319
Corregimiento La Leonera,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,17,372,4.0,376.0,4.521276595744681
Corregimiento La Leonera,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,6,372,4.0,376.0,1.5957446808510638
Corregimiento La Leonera,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,1,372,4.0,376.0,0.26595744680851063
Corregimiento La Leonera,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,2,372,4.0,376.0,0.5319148936170213
Corregimiento La Leonera,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,11,372,4.0,376.0,2.925531914893617
Corregimiento La Leonera,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,219,372,4.0,376.0,58.24468085106383
Corregimiento La Leonera,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,20,372,4.0,376.0,5.319148936170213
Corregimiento La Leonera,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,1,372,4.0,376.0,0.26595744680851063
Corregimiento La Leonera,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,72,372,4.0,376.0,19.148936170212767
Corregimiento La Leonera,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,20,372,4.0,376.0,5.319148936170213
Corregimiento La Leonera,Congreso 2026,Senado,NA,4,MOVIMIENTO SI,1,1,0.0,1.0,100.0
Corregimiento La Leonera,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,121,531,12.0,543.0,22.283609576427256
Corregimiento La Leonera,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,4,531,12.0,543.0,0.7366482504604052
Corregimiento La Leonera,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,380,531,12.0,543.0,69.9815837937385
Corregimiento La Leonera,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,19,531,12.0,543.0,3.4990791896869244
Corregimiento La Leonera,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,7,531,12.0,543.0,1.289134438305709
Corregimiento La Leonera,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,130,601,6.0,607.0,21.4168039538715
Corregimiento La Leonera,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,471,601,6.0,607.0,77.59472817133442
Corregimiento La Paz,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",5,78,0.0,78.0,6.41025641025641
Corregimiento La Paz,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,14,78,0.0,78.0,17.94871794871795
Corregimiento La Paz,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,59,78,0.0,78.0,75.64102564102564
Corregimiento La Paz,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,32,355,7.0,362.0,8.83977900552486
Corregimiento La Paz,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,30,355,7.0,362.0,8.287292817679557
Corregimiento La Paz,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,26,355,7.0,362.0,7.18232044198895
Corregimiento La Paz,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,1,355,7.0,362.0,0.2762430939226519
Corregimiento La Paz,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,121,355,7.0,362.0,33.42541436464088
Corregimiento La Paz,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,4,355,7.0,362.0,1.1049723756906076
Corregimiento La Paz,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,12,355,7.0,362.0,3.314917127071823
Corregimiento La Paz,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,49,355,7.0,362.0,13.535911602209943
Corregimiento La Paz,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,22,355,7.0,362.0,6.077348066298343
Corregimiento La Paz,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,58,355,7.0,362.0,16.022099447513813
Corregimiento La Paz,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",2,2,0.0,2.0,100.0
Corregimiento La Paz,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,1,2,0.0,2.0,50.0
Corregimiento La Paz,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,1,2,0.0,2.0,50.0
Corregimiento La Paz,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,18,345,7.0,352.0,5.113636363636364
Corregimiento La Paz,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,26,345,7.0,352.0,7.386363636363637
Corregimiento La Paz,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,28,345,7.0,352.0,7.954545454545454
Corregimiento La Paz,Congreso 2026,Senado,NA,0,CREEMOS,1,345,7.0,352.0,0.2840909090909091
Corregimiento La Paz,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,5,345,7.0,352.0,1.4204545454545454
Corregimiento La Paz,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,10,345,7.0,352.0,2.840909090909091
Corregimiento La Paz,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,117,345,7.0,352.0,33.23863636363637
Corregimiento La Paz,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,32,345,7.0,352.0,9.090909090909092
Corregimiento La Paz,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,19,345,7.0,352.0,5.3977272727272725
Corregimiento La Paz,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,54,345,7.0,352.0,15.340909090909092
Corregimiento La Paz,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,35,345,7.0,352.0,9.943181818181818
Corregimiento La Paz,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,120,397,12.0,409.0,29.3398533007335
Corregimiento La Paz,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,3,397,12.0,409.0,0.7334963325183375
Corregimiento La Paz,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,249,397,12.0,409.0,60.880195599022
Corregimiento La Paz,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,17,397,12.0,409.0,4.156479217603912
Corregimiento La Paz,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,4,397,12.0,409.0,0.9779951100244498
Corregimiento La Paz,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,4,397,12.0,409.0,0.9779951100244498
Corregimiento La Paz,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,142,460,6.0,466.0,30.472103004291846
Corregimiento La Paz,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,318,460,6.0,466.0,68.24034334763948
Corregimiento Los Andes,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",10,128,0.0,128.0,7.8125
Corregimiento Los Andes,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,22,128,0.0,128.0,17.1875
Corregimiento Los Andes,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,96,128,0.0,128.0,75.0
Corregimiento Los Andes,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,45,665,12.0,677.0,6.646971935007386
Corregimiento Los Andes,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,9,665,12.0,677.0,1.329394387001477
Corregimiento Los Andes,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,33,665,12.0,677.0,4.874446085672083
Corregimiento Los Andes,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,33,665,12.0,677.0,4.874446085672083
Corregimiento Los Andes,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,8,665,12.0,677.0,1.1816838995568686
Corregimiento Los Andes,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,289,665,12.0,677.0,42.68833087149188
Corregimiento Los Andes,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,17,665,12.0,677.0,2.511078286558346
Corregimiento Los Andes,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,9,665,12.0,677.0,1.329394387001477
Corregimiento Los Andes,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,56,665,12.0,677.0,8.27178729689808
Corregimiento Los Andes,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,30,665,12.0,677.0,4.431314623338257
Corregimiento Los Andes,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,136,665,12.0,677.0,20.088626292466767
Corregimiento Los Andes,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",1,16,0.0,16.0,6.25
Corregimiento Los Andes,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,15,16,0.0,16.0,93.75
Corregimiento Los Andes,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,2,4,4.0,8.0,25.0
Corregimiento Los Andes,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,1,4,4.0,8.0,12.5
Corregimiento Los Andes,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,1,4,4.0,8.0,12.5
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,36,668,15.0,683.0,5.27086383601757
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,12,668,15.0,683.0,1.7569546120058566
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,41,668,15.0,683.0,6.002928257686676
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,5,668,15.0,683.0,0.7320644216691069
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,CREEMOS,1,668,15.0,683.0,0.14641288433382138
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,17,668,15.0,683.0,2.4890190336749636
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,2,668,15.0,683.0,0.29282576866764276
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,19,668,15.0,683.0,2.781844802342606
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,312,668,15.0,683.0,45.68081991215227
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,56,668,15.0,683.0,8.199121522693996
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,11,668,15.0,683.0,1.610541727672035
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,133,668,15.0,683.0,19.472913616398245
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,21,668,15.0,683.0,3.074670571010249
Corregimiento Los Andes,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,2,668,15.0,683.0,0.29282576866764276
Corregimiento Los Andes,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,2,17,0.0,17.0,11.76470588235294
Corregimiento Los Andes,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",1,17,0.0,17.0,5.88235294117647
Corregimiento Los Andes,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,14,17,0.0,17.0,82.35294117647058
Corregimiento Los Andes,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,203,904,18.0,922.0,22.017353579175705
Corregimiento Los Andes,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,7,904,18.0,922.0,0.7592190889370932
Corregimiento Los Andes,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,627,904,18.0,922.0,68.00433839479393
Corregimiento Los Andes,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,1,904,18.0,922.0,0.10845986984815618
Corregimiento Los Andes,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,44,904,18.0,922.0,4.772234273318872
Corregimiento Los Andes,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,5,904,18.0,922.0,0.5422993492407809
Corregimiento Los Andes,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,1,904,18.0,922.0,0.10845986984815618
Corregimiento Los Andes,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,14,904,18.0,922.0,1.5184381778741864
Corregimiento Los Andes,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,1,904,18.0,922.0,0.10845986984815618
Corregimiento Los Andes,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,1,904,18.0,922.0,0.10845986984815618
Corregimiento Los Andes,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,255,1002,10.0,1012.0,25.197628458498023
Corregimiento Los Andes,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,747,1002,10.0,1012.0,73.81422924901186
Corregimiento Montebello,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",61,731,0.0,731.0,8.344733242134064
Corregimiento Montebello,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,104,731,0.0,731.0,14.227086183310533
Corregimiento Montebello,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,566,731,0.0,731.0,77.4281805745554
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,192,3772,101.0,3873.0,4.95739736638265
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,19,3772,101.0,3873.0,0.4905757810482829
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,370,3772,101.0,3873.0,9.553317841466564
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,186,3772,101.0,3873.0,4.802478698683191
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,33,3772,101.0,3873.0,0.8520526723470179
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",2,3772,101.0,3873.0,0.05163955589981926
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1924,3772,101.0,3873.0,49.67725277562613
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,99,3772,101.0,3873.0,2.5561580170410534
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,145,3772,101.0,3873.0,3.7438678027368963
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,279,3772,101.0,3873.0,7.203718048024788
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,178,3772,101.0,3873.0,4.595920475083915
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,332,3772,101.0,3873.0,8.572166279369997
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,8,3772,101.0,3873.0,0.20655822359927703
Corregimiento Montebello,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,5,3772,101.0,3873.0,0.12909888974954814
Corregimiento Montebello,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",2,5,5.0,10.0,20.0
Corregimiento Montebello,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,1,5,5.0,10.0,10.0
Corregimiento Montebello,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,2,5,5.0,10.0,20.0
Corregimiento Montebello,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,1,56,15.0,71.0,1.4084507042253522
Corregimiento Montebello,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO CASIMIRO MEZA MENDOZA-COCONEBO,1,56,15.0,71.0,1.4084507042253522
Corregimiento Montebello,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,3,56,15.0,71.0,4.225352112676056
Corregimiento Montebello,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,2,56,15.0,71.0,2.8169014084507045
Corregimiento Montebello,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE TRUANDO - LA TERESITA ""COCOTRUMETE""",1,56,15.0,71.0,1.4084507042253522
Corregimiento Montebello,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,36,56,15.0,71.0,50.70422535211267
Corregimiento Montebello,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,1,56,15.0,71.0,1.4084507042253522
Corregimiento Montebello,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,1,56,15.0,71.0,1.4084507042253522
Corregimiento Montebello,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NUEVA ESPERANZA,2,56,15.0,71.0,2.8169014084507045
